"
			WEBSALE		",http://www.dug-software.de/,"
					","
					","
					",http://www.championhelmets.com/de/,"
			Sportartikel  & Freizeit		","
			Keine Angabe seitens der Agentur		"
"
			Lightspeed (ehemals SEOSHOP)		",https://www.ecomparo.de/webdesign-internet-agenturen-fuer-onlineshop-finden/#selbstumgesetzt,"
					","
					","
					",http://www.related-store.com/de/,"
			Bekleidung & Accessories		","
			Keine Angabe seitens der Agentur		"
"
			SUPR Shop		",https://www.ecomparo.de/webdesign-internet-agenturen-fuer-onlineshop-finden/#selbstumgesetzt,"
					","
					","
					",http://www.goldkehlchen.at/,"
			Lebensmittel, Getränke & Tabak		","
			Keine Angabe seitens der Agentur		"
"
			SUPR Shop		",https://www.ecomparo.de/webdesign-internet-agenturen-fuer-onlineshop-finden/#selbstumgesetzt,"
					","
					","
					",http://www.maruel-clothing.de/,"
			Bekleidung & Accessories		","
			Keine Angabe seitens der Agentur		"
"
			SUPR Shop		",https://www.ecomparo.de/webdesign-internet-agenturen-fuer-onlineshop-finden/#selbstumgesetzt,"
					","
					","
					",http://www.daspinkezimmer.de/,"
			Bekleidung & Accessories		","
			Keine Angabe seitens der Agentur		"
"
			SUPR Shop		",https://www.ecomparo.de/webdesign-internet-agenturen-fuer-onlineshop-finden/#selbstumgesetzt,"
					","
					","
					",http://www.drucker-experte.de/,"
			Computer, Tablets, Netzwerk, Software, Zubehör		","
			Keine Angabe seitens der Agentur		"
"
			Strato		",https://www.ecomparo.de/webdesign-internet-agenturen-fuer-onlineshop-finden/#selbstumgesetzt,"
					","
					","
					",http://www.omaschmidtsmasche.de/,"
			Heimwerker & Baumarkt		","
			Keine Angabe seitens der Agentur		"
"
			Strato		",https://www.ecomparo.de/webdesign-internet-agenturen-fuer-onlineshop-finden/#selbstumgesetzt,"
					","
					","
					",http://www.kalisobaby.de/,"
			Bekleidung & Accessories		","
			Keine Angabe seitens der Agentur		"
"
			Strato		",https://www.ecomparo.de/webdesign-internet-agenturen-fuer-onlineshop-finden/#selbstumgesetzt,"
					","
					","
					",http://www.gardotool.de/,"
			Garten & Terrasse		","
			Keine Angabe seitens der Agentur		"
"
			Strato		",https://www.ecomparo.de/webdesign-internet-agenturen-fuer-onlineshop-finden/#selbstumgesetzt,"
					","
					","
					",http://www.torten-taxi-koeln.de/,"
			Lebensmittel, Getränke & Tabak		","
			Keine Angabe seitens der Agentur		"
"
			Strato		",https://www.ecomparo.de/webdesign-internet-agenturen-fuer-onlineshop-finden/#selbstumgesetzt,"
					","
					","
					",http://www.wohnglueck.com/,"
			Haushalt, Haushaltsgeräte & Küche		","
			Keine Angabe seitens der Agentur		"
"
			Strato		",https://www.ecomparo.de/webdesign-internet-agenturen-fuer-onlineshop-finden/#selbstumgesetzt,"
					","
					","
					",http://www.sonnensegel-pina.de/,"
			Heimwerker & Baumarkt		","
			Keine Angabe seitens der Agentur		"
"
			Strato		",https://www.ecomparo.de/webdesign-internet-agenturen-fuer-onlineshop-finden/#selbstumgesetzt,"
					","
					","
					",http://www.pomade-shop.eu/,"
			Beauty, Gesundheit, Drogerie		","
			Keine Angabe seitens der Agentur		"
"
			JTL Software		",http://www.solution360.de/,"
			DE		","
			10318		","
			Berlin		",http://www.Gastro24.de,"
			Business & Industrie		","
			Konzeption & PlanungUsability-CoachingPflichtenheftExpertise bei Design und RealisierungProjektmanagement		"
"
			JTL Software		",http://www.solution360.de/,"
			DE		","
			10318		","
			Berlin		",http://www.kivanta.de/,"
			Haushalt, Haushaltsgeräte & Küche		","
			komfortable Erstellung von Landingpages im Baukastensystem über das Backendübersichtliches MegamenüProduktkonfigurator Mix-Match für TrinkflaschenJTL-Search IntegrationMerkmals-FilterGallerie & Listenansicht in der KategorieansichtBerechnung des voraussichtlichen LieferdatumLexikonAmazon MarktplatzanbindungEntwicklung einer vollautomatischen Fulfillment API		"
"
			JTL Software		",http://www.solution360.de/,"
			DE		","
			10318		","
			Berlin		",http://www.my-reha.com/,"
			Beauty, Gesundheit, Drogerie		","
			DesignerstellungDatenmigration von xt:CommerceTemplating & Programmierung		"
"
			Magento		",http://www.solution360.de/,"
			DE		","
			10318		","
			Berlin		",http://www.electricshopping.com/,"
			Haushalt, Haushaltsgeräte & Küche		","
			Usability-OptimierungOnline Marketing BeratungProzessoptimierung, Magento Community Edition		"
"
			Shopware		",http://www.solution360.de/,"
			DE		","
			10318		","
			Berlin		",http://www.bbqexperte.de/,"
			Sportartikel  & Freizeit		","
			ProjektplanungDesign-CoachingOnline Marketing Beratung (Adwords, SEO & Affiliate Marketing)ProjektmanagementProjektkommunikation		"
"
			Magento		",http://www.solution360.de/,"
			DE		","
			10318		","
			Berlin		",http://www.exxpozed.de/,"
			Sportartikel  & Freizeit		","
			Konzeption & PlanungPflichtenheftProjektmanagement & ProjektkommunikationExpertise bei Design und Realisierung		"
"
			JTL Software		",http://kreativkonzentrat.de/,"
			DE		","
			01129		","
			Dresden		",http://www.click-licht.de/,"
			Beleuchtung		","
			Umsetzung eines komplexen Designs mit fast allen Funktionen die der JTL-Shop 3 bietet, die Entwicklung diverser Plugins, Integration externer Services und Performanceoptimierung.		"
"
			JTL Software		",http://kreativkonzentrat.de/,"
			DE		","
			01129		","
			Dresden		",http://www.gartenallerlei.de/,"
			Garten & Terrasse		","
			Betreuung des JTL Shops, JTL Warenwirtschaft , JTL Ameise		"
"
			Magento		",http://kreativkonzentrat.de/,"
			DE		","
			01129		","
			Dresden		",http://www.stollen-aus-dresden.de/,"
			Lebensmittel, Getränke & Tabak		","
			Im Jahr 2005 die Umsetzung als JTL Shop 2 und zuletzt die Migration auf Magento CE sowie die Erstellung einiger angepasster Plugins.		"
"
			JTL Software		",http://kreativkonzentrat.de/,"
			DE		","
			01129		","
			Dresden		",http://bodenprofi.de/,"
			Heimwerker & Baumarkt		","
			B2C Shop und B2B: Im internen Bereich für Gewerbekunden können direkt individuelle Angebote aus dem Warenkorb heraus erstellt werden		"
"
			JTL Software		",http://kreativkonzentrat.de/,"
			DE		","
			01129		","
			Dresden		",http://www.repago.de/,"
			Handys & Kommunikation		","
			emplateumsetzung und die Programmierung der Plugins übernommen. Besonders hervorzuheben ist dabei der Auswahlassistent. Dieser navigiert nicht wie sonst üblich über die Merkmale der Produkte sondern durch die Kategoriestruktur des Shops.		"
"
			JTL Software		",http://www.visitmedia.de/,"
			DE		","
			45128		","
			Essen		",http://www.lichtmichel.de/,"
			Beleuchtung		","
			Keine Angabe seitens der Agentur		"
"
			JTL Software		",http://www.visitmedia.de/,"
			DE		","
			45128		","
			Essen		",http://www.glascafe.ch/,"
			Uhren & Schmuck		","
			Keine Angabe seitens der Agentur		"
"
			JTL Software		",http://www.visitmedia.de/,"
			DE		","
			45128		","
			Essen		",http://vision-homecollection.de/,"
			Haushalt, Haushaltsgeräte & Küche		","
			Keine Angabe seitens der Agentur		"
"
			JTL Software		",http://level-pro.de/,"
			DE		","
			01067		","
			Dresden		",http://www.mollerus-shop.de/,"
			Handtaschen, Rucksäcke & Koffer		","
			Keine Angabe seitens der Agentur		"
"
			JTL Software		",http://level-pro.de/,"
			DE		","
			01067		","
			Dresden		",http://ungaricum.de/,"
			Lebensmittel, Getränke & Tabak		","
			die Umsetzung eines komplexen ScreendesignsMehrsprachigkeit (Deutsch, Ungarisch, Englisch)Schnittstelle zu einem Warenwirtschaftssystembesondere Filterfunktionen und Produktselektierungsmöglichkeitendie technische Gestaltung und individuelle Funktionalitätenspezielle Konfiguration und Programmierung des Warenkorbs und der Vergleichslisten		"
"
			JTL Software		",http://www.fbsc.de,"
			DE		","
			07747		","
			Jena		",http://www.gartentraum.de/,"
			Garten & Terrasse		","
			Keine Angabe seitens der Agentur		"
"
			Magento		",http://www.igniti.de/,"
			DE		","
			22297		","
			Hamburg		",http://www.sicat.de/,"
			Business & Industrie		","
			Umsetzung und Optimierung der Prozesse, Anschluss von Drittsystemen, u.a. Warenwirtschaft, Kundendatenbanken, Anbindung der SICAT Suite, Magento Communitiy Edition, Individualentwicklung		"
"
			Magento		",http://www.igniti.de/,"
			DE		","
			22297		","
			Hamburg		",http://shop.heise.de/,"
			Bücher, ebooks, Zeitschriften		","
			Anbindung bestehender Schnittstellen (Warenwirtschaft, E-Books,Payment), Realisierung des Onlineshops in 4 Monaten, Kontinuierliche, umsatzfördernde Maßnahmen wie z.B. One-Page-Checkout, gezielte Landingpages, auf Magento Enterprise Edition		"
"
			Magento		",http://www.igniti.de/,"
			DE		","
			22297		","
			Hamburg		",http://www.kartenmacherei.de/,"
			Dekoration, Antiquitäten & Kunst		","
			Internationalisierung, Einbindung unterschiedlichster Technologien, Web-to-Print, Tiefe Integration von Druck- und Versanddienstleistern, auf Magento Community Edition		"
"
			Magento		",http://www.igniti.de/,"
			DE		","
			22297		","
			Hamburg		",http://www.ricardam.com/,"
			Beauty, Gesundheit, Drogerie		","
			Markenbranding, Ganzheitliches Marketing mit dem Ziel Attraktivität des Shops sowie Verweildauer und Conversion Rate zu erhöhen, Umsetzung eines Fullservices für Deutschland, Österreich und die Schweiz, Tiefe Integration von Dienstleistern, auf Magento Community Edition		"
"
			Magento		",http://www.deltashops.de/,"
			DE		","
			48282		","
			Emsdetten		",http://www.ud-shop.de/,"
			Business & Industrie		","
			Komplettumsetzung		"
"
			Magento		",http://www.deltashops.de/,"
			DE		","
			48282		","
			Emsdetten		",http://www.selmer.de/,"
			Dekoration, Antiquitäten & Kunst		","
			Komplettumsetzung		"
"
			Magento		",http://www.deltashops.de/,"
			DE		","
			48282		","
			Emsdetten		",http://www.emsdetten-shop.de/,"
			Verschiedenes, Sonstiges		","
			Komplettumsetzung		"
"
			xt Commerce		",http://www.deltashops.de/,"
			DE		","
			48282		","
			Emsdetten		",http://www.fahrradgigant.de/,"
			Sportartikel  & Freizeit		","
			Komplettumsetzung		"
"
			xt Commerce		",http://www.deltashops.de/,"
			DE		","
			48282		","
			Emsdetten		",http://www.teehaushamm.de/shop/,"
			Lebensmittel, Getränke & Tabak		","
			Komplettumsetzung		"
"
			Magento		",http://www.deltashops.de/,"
			DE		","
			48282		","
			Emsdetten		",http://www.schuh-hoelscher.de/,"
			Schuhe		","
			Komplettumsetzung		"
"
			Magento		",http://www.deltashops.de/,"
			DE		","
			48282		","
			Emsdetten		",http://www.muenzerkunsthandwerk.de/,"
			Dekoration, Antiquitäten & Kunst		","
			Komplettumsetzung		"
"
			Magento		",http://www.deltashops.de/,"
			DE		","
			48282		","
			Emsdetten		",http://shop.at-zweirad.de/,"
			Sportartikel  & Freizeit		","
			Komplettumsetzung		"
"
			Shopware		",http://www.codeenterprise.de/,"
			DE		","
			49080		","
			Osnabrück		",http://www.modeschmuckundperlen.de/,"
			Uhren & Schmuck		","
			Komplettumsetzung		"
"
			Shopware		",http://www.codeenterprise.de/,"
			DE		","
			49080		","
			Osnabrück		",http://sägenshop-direkt.de/,"
			Heimwerker & Baumarkt		","
			Komplettumsetzung		"
"
			Shopware		",http://www.codeenterprise.de/,"
			DE		","
			49080		","
			Osnabrück		",http://www.ziggishop.de/,"
			Lebensmittel, Getränke & Tabak		","
			Komplettumsetzung		"
"
			Shopware		",http://www.codeenterprise.de/,"
			DE		","
			49080		","
			Osnabrück		",http://quick-tec.com,"
			Heimwerker & Baumarkt		","
			Komplettumsetzung		"
"
			POWERGAP		",http://www.powergap.de/,"
			DE		","
			51545		","
			Waldbröl		",http://www.shop-alarm.de/,"
			Heimwerker & Baumarkt		","
			Keine Angabe seitens der Agentur		"
"
			POWERGAP		",http://www.powergap.de/,"
			DE		","
			51545		","
			Waldbröl		",http://www.321goldundsilbershop.de/,"
			Uhren & Schmuck		","
			Keine Angabe seitens der Agentur		"
"
			POWERGAP		",http://www.powergap.de/,"
			DE		","
			51545		","
			Waldbröl		",http://www.petphysio-shop.de/,"
			Tiernahrung/ Tiere		","
			Keine Angabe seitens der Agentur		"
"
			POWERGAP		",http://www.powergap.de/,"
			DE		","
			51545		","
			Waldbröl		",http://www.bauprofi.de/,"
			Heimwerker & Baumarkt		","
			Keine Angabe seitens der Agentur		"
"
			POWERGAP		",http://www.powergap.de/,"
			DE		","
			51545		","
			Waldbröl		",http://www.armaturenking.de/,"
			Heimwerker & Baumarkt		","
			Keine Angabe seitens der Agentur		"
"
			POWERGAP		",http://www.powergap.de/,"
			DE		","
			51545		","
			Waldbröl		",http://www.schlummershop.de/,"
			Spielzeug & Modellbau		","
			Keine Angabe seitens der Agentur		"
"
			POWERGAP		",http://www.powergap.de/,"
			DE		","
			51545		","
			Waldbröl		",http://www.winestore24.de/,"
			Lebensmittel, Getränke & Tabak		","
			Keine Angabe seitens der Agentur		"
"
			POWERGAP		",http://www.powergap.de/,"
			DE		","
			51545		","
			Waldbröl		",http://www.wein-fuer-profis.de/,"
			Lebensmittel, Getränke & Tabak		","
			Keine Angabe seitens der Agentur		"
"
			POWERGAP		",http://www.powergap.de/,"
			DE		","
			51545		","
			Waldbröl		",http://www.adventura-sports.ch/,"
			Bekleidung & Accessories		","
			Keine Angabe seitens der Agentur		"
"
			POWERGAP		",http://www.powergap.de/,"
			DE		","
			51545		","
			Waldbröl		",http://www.deko-shopping.de/,"
			Dekoration, Antiquitäten & Kunst		","
			Keine Angabe seitens der Agentur		"
"
			POWERGAP		",http://www.powergap.de/,"
			DE		","
			51545		","
			Waldbröl		",http://www.baubeschlag.net/,"
			Heimwerker & Baumarkt		","
			Keine Angabe seitens der Agentur		"
"
			POWERGAP		",http://www.powergap.de/,"
			DE		","
			51545		","
			Waldbröl		",http://www.hut.de/,"
			Bekleidung & Accessories		","
			Keine Angabe seitens der Agentur		"
"
			POWERGAP		",http://www.powergap.de/,"
			DE		","
			51545		","
			Waldbröl		",http://www.hutshopping.de/,"
			Bekleidung & Accessories		","
			Keine Angabe seitens der Agentur		"
"
			POWERGAP		",http://www.powergap.de/,"
			DE		","
			51545		","
			Waldbröl		",http://www.lensonlineshop.de/,"
			Foto & Camcorder (Optik)		","
			Keine Angabe seitens der Agentur		"
"
			POWERGAP		",http://www.powergap.de/,"
			DE		","
			51545		","
			Waldbröl		",http://www.gummistiefelprofi.de/,"
			Schuhe		","
			Keine Angabe seitens der Agentur		"
"
			POWERGAP		",http://www.powergap.de/,"
			DE		","
			51545		","
			Waldbröl		",http://ecko-shop.de/,"
			Bekleidung & Accessories		","
			Keine Angabe seitens der Agentur		"
"
			POWERGAP		",http://www.powergap.de/,"
			DE		","
			51545		","
			Waldbröl		",http://www.4clever.de/,"
			Bekleidung & Accessories		","
			Keine Angabe seitens der Agentur		"
"
			POWERGAP		",http://www.powergap.de/,"
			DE		","
			51545		","
			Waldbröl		",http://www.maxxtech.eu/,"
			Auto & Motorrad: Fahrzeug-Teile		","
			Keine Angabe seitens der Agentur		"
"
			POWERGAP		",http://www.powergap.de/,"
			DE		","
			51545		","
			Waldbröl		",http://www.nierle.com/,"
			Computer, Tablets, Netzwerk, Software, Zubehör		","
			Keine Angabe seitens der Agentur		"
"
			POWERGAP		",http://www.powergap.de/,"
			DE		","
			51545		","
			Waldbröl		",http://www.mediafrost.de/,"
			Computer, Tablets, Netzwerk, Software, Zubehör		","
			Keine Angabe seitens der Agentur		"
"
			POWERGAP		",http://www.powergap.de/,"
			DE		","
			51545		","
			Waldbröl		",http://www.cool4pc.de/,"
			Computer, Tablets, Netzwerk, Software, Zubehör		","
			Keine Angabe seitens der Agentur		"
"
			IntelliShop		",http://www.de.intellishop.ag/,"
			DE		","
			76185		","
			Karlsruhe		",http://www.schuler.ch/,"
			Lebensmittel, Getränke & Tabak		","
			Wechsel zur Version 7.3 der IntelliShop-Plattform erfolgte Ende 2012 ein Relaunch des Online-Shops, dessen Kern die sehr enge Verheiratung mit der E-Marketing Suite von Wilken darstellte.		"
"
			IntelliShop		",http://www.de.intellishop.ag/,"
			DE		","
			76185		","
			Karlsruhe		",http://www.t-mobile.at/,"
			Handys & Kommunikation		","
			Umsetzung des komplette Shopangebots im Responsive Design		"
"
			IntelliShop		",http://www.de.intellishop.ag/,"
			DE		","
			76185		","
			Karlsruhe		",http://www.eismann.de,"
			Lebensmittel, Getränke & Tabak		","
			Komfortable Vorbestellplattform im Internet, die auf der Basis der IntelliShop eCommerce Suite läuft.		"
"
			IntelliShop		",http://www.de.intellishop.ag/,"
			DE		","
			76185		","
			Karlsruhe		",www.meltec.net/,"
			Business & Industrie		","
			Keine Angabe seitens der Agentur		"
"
			Cauposhop		",http://www.caupo.net/,"
			DE		","
			79189		","
			Bad Krozingen		",http://www.ars-dessous.de/,"
			Bekleidung & Accessories		","
			Ohne Agentur umgesetzt		"
"
			Cauposhop		",http://www.caupo.net/,"
			DE		","
			79189		","
			Bad Krozingen		",https://www.gemmel-metalle.de/,"
			Business & Industrie		","
			Ohne Agentur umgesetzt		"
"
			Cauposhop		",http://www.caupo.net/,"
			DE		","
			79189		","
			Bad Krozingen		",http://www.kaeferland-shop.de/,"
			Auto & Motorrad: Fahrzeug-Teile		","
			Keine Angabe seitens der Agentur		"
"
			Cauposhop		",http://www.caupo.net/,"
			DE		","
			79189		","
			Bad Krozingen		",http://www.suer.de/,"
			Auto & Motorrad: Fahrzeug-Teile		","
			Keine Angabe seitens der Agentur		"
"
			Shopify		",http://www.shopify.com/,"
			CA		","
			ONK1N5T5		","
			Ottawa		",http://www.hardgraft.com/,"
			Computer, Tablets, Netzwerk, Software, Zubehör		","
			Keine Angabe seitens der Agentur		"
"
			Shopify		",http://www.shopify.com/,"
			CA		","
			ONK1N5T5		","
			Ottawa		",http://blackmilkclothing.com/,"
			Bekleidung & Accessories		","
			Keine Angabe seitens der Agentur		"
"
			Shopify		",http://www.shopify.com/,"
			CA		","
			ONK1N5T5		","
			Ottawa		",http://littersf.com/,"
			Bekleidung & Accessories		","
			Keine Angabe seitens der Agentur		"
"
			Shopify		",http://www.shopify.com/,"
			CA		","
			ONK1N5T5		","
			Ottawa		",http://www.goodasgold.co.nz/,"
			Bekleidung & Accessories		","
			Keine Angabe seitens der Agentur		"
"
			WEBSALE		",http://websale.de/,"
			DE		","
			90547		","
			Stein b. Nürnberg		",http://www.lindy.de/,"
			Computer, Tablets, Netzwerk, Software, Zubehör		","
			Gestaltung, Design, Realisierung & Umsetzung		"
"
			WEBSALE		",http://websale.de/,"
			DE		","
			90547		","
			Stein b. Nürnberg		",http://www.gewuerzprojekte.de/,"
			Lebensmittel, Getränke & Tabak		","
			Gestaltung, Design, Realisierung & Umsetzung		"
"
			WEBSALE		",http://websale.de/,"
			DE		","
			90547		","
			Stein b. Nürnberg		",http://www.famulus.de/,"
			Business & Industrie		","
			Gestaltung, Design, Realisierung & Umsetzung		"
"
			WEBSALE		",http://websale.de/,"
			DE		","
			90547		","
			Stein b. Nürnberg		",http://www.oasis-versand.de/,"
			Lebensmittel, Getränke & Tabak		","
			Gestaltung, Design, Realisierung & Umsetzung		"
"
			WEBSALE		",http://websale.de/,"
			DE		","
			90547		","
			Stein b. Nürnberg		",http://www.monochrom.com/,"
			Foto & Camcorder (Optik)		","
			Gestaltung, Design, Realisierung & Umsetzung		"
"
			Xanario		",http://www.xanario.de/,"
			DE		","
			09125		","
			Chemnitz		",http://www.outdoorbilliger.de/,"
			Sportartikel  & Freizeit		","
			Keine Angabe seitens der Agentur		"
"
			Xanario		",http://www.xanario.de/,"
			DE		","
			09125		","
			Chemnitz		",http://www.dach-shop24.de/,"
			Heimwerker & Baumarkt		","
			Keine Angabe seitens der Agentur		"
"
			Xanario		",http://www.xanario.de/,"
			DE		","
			09125		","
			Chemnitz		",http://www.weinhaus-lengerich.de/,"
			Lebensmittel, Getränke & Tabak		","
			Keine Angabe seitens der Agentur		"
"
			Xanario		",http://www.xanario.de/,"
			DE		","
			09125		","
			Chemnitz		",http://www.wassersporterleben.de/,"
			Sportartikel  & Freizeit		","
			Keine Angabe seitens der Agentur		"
"
			Xanario		",http://www.xanario.de/,"
			DE		","
			09125		","
			Chemnitz		",http://www.pressluft-profi.de/,"
			Sportartikel  & Freizeit		","
			Keine Angabe seitens der Agentur		"
"
			Xanario		",http://www.xanario.de/,"
			DE		","
			09125		","
			Chemnitz		",http://www.delight.de/,"
			Business & Industrie		","
			Keine Angabe seitens der Agentur		"
"
			Xanario		",http://www.xanario.de/,"
			DE		","
			09125		","
			Chemnitz		",http://www.atlantis-onlineshop.de/,"
			Sportartikel  & Freizeit		","
			Keine Angabe seitens der Agentur		"
"
			Plentymarkets		",http://www.createyourtemplate.com/,"
			DE		","
			10247		","
			Berlin		",http://www.finebuy.de/,"
			Möbel & Wohnen		","
			Keine Angabe seitens der Agentur		"
"
			Plentymarkets		",http://www.createyourtemplate.com/,"
			DE		","
			10247		","
			Berlin		",http://www.filter-direkt.de/,"
			Haushalt, Haushaltsgeräte & Küche		","
			Keine Angabe seitens der Agentur		"
"
			Plentymarkets		",http://www.createyourtemplate.com/,"
			DE		","
			10247		","
			Berlin		",http://www.skatefactoryshop.de/,"
			Sportartikel  & Freizeit		","
			Keine Angabe seitens der Agentur		"
"
			Plentymarkets		",http://www.createyourtemplate.com/,"
			DE		","
			10247		","
			Berlin		",http://www.trendtaschen24.de/,"
			Handtaschen, Rucksäcke & Koffer		","
			Keine Angabe seitens der Agentur		"
"
			Plentymarkets		",http://www.createyourtemplate.com/,"
			DE		","
			10247		","
			Berlin		",http://www.banubanu.de/,"
			Schuhe		","
			Keine Angabe seitens der Agentur		"
"
			Plentymarkets		",http://www.createyourtemplate.com/,"
			DE		","
			10247		","
			Berlin		",http://www.havatex.de,"
			Heimwerker & Baumarkt		","
			Keine Angabe seitens der Agentur		"
"
			Plentymarkets		",http://www.createyourtemplate.com/,"
			DE		","
			10247		","
			Berlin		",http://www.wollfactory.de/,"
			Heimwerker & Baumarkt		","
			Keine Angabe seitens der Agentur		"
"
			Plentymarkets		",http://www.createyourtemplate.com/,"
			DE		","
			10247		","
			Berlin		",http://www.sn-style.de,"
			Bekleidung & Accessories		","
			Keine Angabe seitens der Agentur		"
"
			Plentymarkets		",http://www.createyourtemplate.com/,"
			DE		","
			10247		","
			Berlin		",http://www.digitalelements24.de/,"
			Computer, Tablets, Netzwerk, Software, Zubehör		","
			Keine Angabe seitens der Agentur		"
"
			Plentymarkets		",http://www.createyourtemplate.com/,"
			DE		","
			10247		","
			Berlin		",http://www.sneakerprofi.de/,"
			Schuhe		","
			Keine Angabe seitens der Agentur		"
"
			Plentymarkets		",http://www.createyourtemplate.com/,"
			DE		","
			10247		","
			Berlin		",http://www.tanzmuster.de,"
			Sportartikel  & Freizeit		","
			Keine Angabe seitens der Agentur		"
"
			Plentymarkets		",http://www.createyourtemplate.com/,"
			DE		","
			10247		","
			Berlin		",http://www.akf-shop.de/,"
			Auto & Motorrad: Fahrzeug-Teile		","
			Keine Angabe seitens der Agentur		"
"
			Plentymarkets		",http://www.createyourtemplate.com/,"
			DE		","
			10247		","
			Berlin		",http://www.hydronalin.eu/,"
			Foto & Camcorder (Optik)		","
			Keine Angabe seitens der Agentur		"
"
			Plentymarkets		",http://www.createyourtemplate.com/,"
			DE		","
			10247		","
			Berlin		",http://www.delife.eu/,"
			Möbel & Wohnen		","
			Keine Angabe seitens der Agentur		"
"
			Plentymarkets		",http://www.createyourtemplate.com/,"
			DE		","
			10247		","
			Berlin		",http://www.sl-silver.de/,"
			Uhren & Schmuck		","
			Keine Angabe seitens der Agentur		"
"
			Magento		",http://www.createyourtemplate.com/,"
			DE		","
			10247		","
			Berlin		",http://www.belomax.be/,"
			Spielzeug & Modellbau		","
			Keine Angabe seitens der Agentur		"
"
			Magento		",http://www.createyourtemplate.com/,"
			DE		","
			10247		","
			Berlin		",http://www.traumuhren24.de/,"
			Uhren & Schmuck		","
			Keine Angabe seitens der Agentur		"
"
			Magento		",http://www.createyourtemplate.com/,"
			DE		","
			10247		","
			Berlin		",http://www.textil-one.de/,"
			Bekleidung & Accessories		","
			Keine Angabe seitens der Agentur		"
"
			eBay		",http://www.createyourtemplate.com/,"
			DE		","
			10247		","
			Berlin		",http://stores.ebay.de/maxseam,"
			Bekleidung & Accessories		","
			ebay widshop		"
"
			eBay		",http://www.createyourtemplate.com/,"
			DE		","
			10247		","
			Berlin		",http://stores.ebay.de/LAVAZIO,"
			Bekleidung & Accessories		","
			ebay widshop		"
"
			eBay		",http://www.createyourtemplate.com/,"
			DE		","
			10247		","
			Berlin		",http://stores.ebay.de/Couture-Trends,"
			Schuhe		","
			ebay widshop		"
"
			eBay		",http://www.createyourtemplate.com/,"
			DE		","
			10247		","
			Berlin		",http://stores.ebay.de/Adelheidladen,"
			Bekleidung & Accessories		","
			ebay widshop		"
"
			eBay		",http://www.createyourtemplate.com/,"
			DE		","
			10247		","
			Berlin		",http://stores.ebay.de/moebel-modern,"
			Möbel & Wohnen		","
			ebay widshop		"
"
			eBay		",http://www.createyourtemplate.com/,"
			DE		","
			10247		","
			Berlin		",http://stores.ebay.de/dowado-shop,"
			Schuhe		","
			ebay widshop		"
"
			eBay		",http://www.createyourtemplate.com/,"
			DE		","
			10247		","
			Berlin		",http://stores.ebay.de/Sneakerprofi,"
			Schuhe		","
			ebay widshop		"
"
			eBay		",http://www.createyourtemplate.com/,"
			DE		","
			10247		","
			Berlin		",http://stores.ebay.de/hometec-wohnwelt,"
			Möbel & Wohnen		","
			ebay widshop		"
"
			eBay		",http://www.createyourtemplate.com/,"
			DE		","
			10247		","
			Berlin		",http://stores.ebay.de/olano-gmbh,"
			Computer, Tablets, Netzwerk, Software, Zubehör		","
			ebay widshop		"
"
			eBay		",http://www.createyourtemplate.com/,"
			DE		","
			10247		","
			Berlin		",http://stores.ebay.de/omengo-shop,"
			Bekleidung & Accessories		","
			ebay Standard Template		"
"
			eBay		",http://www.createyourtemplate.com/,"
			DE		","
			10247		","
			Berlin		",http://stores.ebay.de/racingplanet,"
			Auto & Motorrad: Fahrzeug-Teile		","
			ebay Standard Template		"
"
			eBay		",http://www.createyourtemplate.com/,"
			DE		","
			10247		","
			Berlin		",http://stores.ebay.de/sport-fundgrube,"
			Sportartikel  & Freizeit		","
			ebay Standard Template		"
"
			Rakuten		",http://www.createyourtemplate.com/,"
			DE		","
			10247		","
			Berlin		",http://www.toybox24.at/,"
			Spielzeug & Modellbau		","
			Design-Template		"
"
			Rakuten		",http://www.createyourtemplate.com/,"
			DE		","
			10247		","
			Berlin		",http://www.netsports24.eu/,"
			Sportartikel  & Freizeit		","
			Design-Template		"
"
			Rakuten		",http://www.createyourtemplate.com/,"
			DE		","
			10247		","
			Berlin		",http://www.shoppingpark24.com/,"
			Spielzeug & Modellbau		","
			Design-Template		"
"
			xt Commerce		",http://www.createyourtemplate.com/,"
			DE		","
			10247		","
			Berlin		",http://www.btc-motorsport.de/,"
			Auto & Motorrad: Fahrzeuge		","
			Komplettumsetzung		"
"
			xt Commerce		",http://www.createyourtemplate.com/,"
			DE		","
			10247		","
			Berlin		",http://www.mitchellandmocca.com/,"
			Bekleidung & Accessories		","
			Komplettumsetzung		"
"
			Xonic-solutions		",http://www.six-media.de/,"
			DE		","
			33829		","
			Borgholzhausen		",http://www.luftentfeuchter-team.de/,"
			Heimwerker & Baumarkt		","
			Keine Angabe seitens der Agentur		"
"
			Xonic-solutions		",http://www.six-media.de/,"
			DE		","
			33829		","
			Borgholzhausen		",http://www.0039italy-shop.com/,"
			Bekleidung & Accessories		","
			Onlineshop-Relaunch		"
"
			Xonic-solutions		",http://www.six-media.de/,"
			DE		","
			33829		","
			Borgholzhausen		",http://www.uborn-direkt.de/,"
			Lebensmittel, Getränke & Tabak		","
			Relaunch des Online-Shops Uborn.de. Neugestaltung von individuellen, modernen Elementen. Die Usability Optimierte Darstellung sorgt für ein Conversion freundliches umgehen.		"
"
			Xonic-solutions		",http://www.six-media.de/,"
			DE		","
			33829		","
